tot_loss, c_loss, reg_loss

0.503701848723 0.140475892449 0.00684836170403
acc = 0.930988888889
0.255522629858 0.140359429618 0.00741671859209
0.199229029017 0.140269662837 0.00781895535222
0.165515244848 0.140200419078 0.00816842568883
0.143428008379 0.140146796977 0.00848026976455
0.127231330357 0.140105458175 0.00876174258689
0.113097089883 0.140073492701 0.00901675947476
0.102558132228 0.140050008098 0.00925608784892
0.0950743276843 0.140032291437 0.00947824451762
0.0870667383579 0.140021615624 0.00968999170233
0.0801056649668 0.140015574147 0.00989702991055
acc = 0.976698989899
0.0738895813508 0.140012193347 0.0100933728212
0.0693949349419 0.140016412685 0.010279315724
0.0664439584975 0.140024220695 0.0104602629847
0.0591613801479 0.140035246213 0.0106383752357
0.0563503810465 0.140047744537 0.010813406324
0.0534343303045 0.140062315191 0.0109793009454
0.0499184235845 0.140082467298 0.011142769549
0.0477364256225 0.140103763069 0.0112937559234
0.0449175975716 0.140124707967 0.0114417171354
0.0427291387494 0.140147099942 0.0115883502721
acc = 0.980898989899
0.0396416834117 0.140172872171 0.0117355162216
0.039040967064 0.140200861692 0.0118734731727
0.037240764897 0.140226953924 0.0120081813292
0.0347004334679 0.140254566967 0.0121418683759
0.0319821470695 0.140284966057 0.0122771887823
0.0313544237784 0.140316840659 0.0124075921423
0.0292572859003 0.140347492124 0.0125363919868
0.029444619647 0.140379292319 0.0126559995782
0.0280081381243 0.140410693338 0.0127727502321
0.0252957934465 0.140443086723 0.0128907843229
acc = 0.982598989899
0.0251013049223 0.140473485688 0.0130096361848
0.0240238414655 0.140503743043 0.0131215255661
0.022092141852 0.140536162183 0.0132363813867
0.0222061484486 0.140567424844 0.0133448523516
0.0217182927383 0.140598752523 0.0134494513242
0.0201630821719 0.140632269209 0.0135548567943
0.0196361574515 0.140665699715 0.0136577662329
0.0190312404131 0.140696145569 0.0137570044771
0.0176903730723 0.140726132716 0.0138516389268
0.0171083019661 0.140758388812 0.0139505883337
acc = 0.983698989899
0.0163363216662 0.140789221351 0.0140469081948
0.0165953663013 0.140818505014 0.0141399282217
0.015564687921 0.140849284579 0.0142323329734
0.0148256584361 0.140879599104 0.0143233559125
0.0129053038979 0.14090813458 0.0144128454011
0.0136614618934 0.140935624391 0.0145001006809
0.0132504296561 0.140963575418 0.0145854433052
0.0129640453035 0.140992898519 0.0146647555381
0.0121069366447 0.141022280281 0.0147439484407
0.0119403527655 0.141051463932 0.014824311058
acc = 0.983298989899
0.0119090920078 0.141078771154 0.0149005299093
0.0112564103139 0.141106314336 0.0149776884727
0.0115862017247 0.141133432463 0.0150534478078
0.0107447865416 0.14115880549 0.0151259252072
0.009952753404 0.141183708037 0.0151975904033
0.0101374457216 0.141207715621 0.0152679061207
0.0100178992166 0.141232834036 0.0153376336396
0.0101435170204 0.141259327531 0.0154036449082
0.00905002516054 0.141284506917 0.0154700223356
0.00937897262712 0.14131238242 0.0155346895553
acc = 0.984298989899
0.00906752561823 0.141336822907 0.0155997222336
0.00952041988836 0.141360950073 0.0156612601969
0.00846033023052 0.141385481233 0.0157223657425
0.00828291641548 0.141408469106 0.0157831182424
0.00823071467038 0.141433007071 0.0158432190803
0.00903395117877 0.141457083027 0.015900734067
0.00763179807851 0.14148235624 0.0159609195031
0.00776759323654 0.141506046628 0.0160194196552
0.00735681827554 0.141528854916 0.0160778419115
0.00730869541308 0.141550988182 0.0161338760983
acc = 0.9847
0.00730132100759 0.141572466368 0.0161891455203
0.00657697477928 0.141592541138 0.01624425351
0.00669192214858 0.141614107887 0.0162993794028
0.00669696809187 0.141633074482 0.0163523078617
0.00676907460758 0.141652900204 0.0164024973133
0.00658479048237 0.141671240504 0.0164510079473
0.00627637889624 0.141692641228 0.0165004370579
0.00629184470876 0.141714901576 0.0165504065187
0.0063767708408 0.141733572284 0.0165985516676
0.00587900693305 0.141751880348 0.0166449750867
acc = 0.984098989899
0.00536946491105 0.141770063539 0.0166920328295
0.0055819196922 0.141786636462 0.0167383212503
0.00551368632385 0.141806215619 0.0167830774716
0.00549582945535 0.141825366666 0.0168279777995
0.00558387614008 0.141842045039 0.0168728200284
0.00529603189555 0.141860166217 0.0169171314966
0.00509931003554 0.141876528735 0.01696151106
0.00535475113959 0.141892564346 0.017005256433
0.00467563177951 0.141910176128 0.0170489637212
0.00481062439652 0.141925878227 0.0170926778857
acc = 0.984798989899
0.0043604572999 0.141941403498 0.017135841862
0.00465430757857 0.14195822455 0.0171763175012
0.00496401865656 0.141974629114 0.0172166207309
0.00449806365577 0.141992542669 0.0172576034938
0.00441525783524 0.142007854159 0.0172971883075
0.00434738164982 0.142024483507 0.0173379484688
0.00505805501818 0.142042141929 0.0173758367915
0.00442602746451 0.142058864087 0.0174128778869
0.00445011695344 0.142075192655 0.017450347372
