tot_loss, c_loss, reg_loss
0.0385232191967 0.0348400478748 0.0164100369439
0.0378787940554 0.0343864004252 0.0164554649095
0.0372101168831 0.0339369676076 0.0164995985758
0.037097783989 0.0334958884555 0.0165442194914
0.0370917873768 0.0330649475008 0.0165864926049
0.0361394533018 0.0326412012056 0.0166290971482
0.0355937602185 0.0322223050147 0.0166718011908
0.0348832489674 0.0318089013981 0.0167155566191
acc = 0.985298989899
0.0345561920727 0.0315840789676 0.0167391786755
0.0346714538584 0.0315429161054 0.0167430449929
0.0345062723135 0.0315017662632 0.016746610105
0.0343676296125 0.0314606839418 0.0167501855393
0.0341265096702 0.0314196461439 0.0167537795845
0.0338178488115 0.0313786035279 0.0167574531368
0.0338792795936 0.0313376728321 0.0167612566768
0.0340401951658 0.0312967338599 0.016764895531
0.0339305002739 0.0312558522479 0.0167683888723
0.0342457700893 0.0312150859988 0.0167719700405
acc = 0.985998989899
0.0339120543251 0.0311743491391 0.0167755872104
0.0337266897752 0.0311336205248 0.0167793152264
0.0334303888089 0.0310928177399 0.0167831877619
0.0336126630536 0.0310521667544 0.0167868681997
0.0331993233381 0.0310116261306 0.0167905412056
0.0335317871285 0.0309711616176 0.0167942526968
0.0337445441851 0.0309307419198 0.0167978347248
0.0335221502775 0.0308905929451 0.0168011745593
0.0333501445378 0.0308503235163 0.016804892517
0.0331369712359 0.0308100847745 0.0168085489919
acc = 0.986198989899
0.0332963384533 0.0307700084988 0.0168121051012
0.0332961125982 0.0307299160647 0.016815667407
0.0330961029449 0.0306899744552 0.0168191206548
0.0329465172502 0.0306500110744 0.016822539599
0.032834535803 0.0306099722721 0.0168262516769
0.0330385431337 0.0305699322528 0.0168297864373
0.0329746555506 0.0305301566174 0.0168331732849
0.0331058736177 0.0304904908283 0.0168365580371
0.0327520367162 0.0304510012548 0.0168400323732
0.0327909023439 0.0304113597702 0.0168435262144
acc = 0.986398989899
0.0328793857712 0.0303716722534 0.016846898074
0.0325825351197 0.0303322111163 0.0168504013276
0.0328488739549 0.0302927935837 0.0168538908878
0.0326736863423 0.0302535103634 0.0168574611191
0.032454142822 0.0302142274939 0.0168610250422
0.0325660906235 0.0301750360585 0.0168646016438
0.0326083785233 0.0301358243916 0.016868099561
0.0324207927349 0.0300967413777 0.0168713429415
0.0320571560537 0.0300575859069 0.01687482597
0.0323649146066 0.0300183646381 0.0168782580396
acc = 0.985898989899
0.0325757116483 0.0299795191269 0.0168817615602
0.0322495332143 0.0299408967514 0.0168851791602
0.032263848735 0.0299021721787 0.0168885301799
0.0321510128615 0.0298633305325 0.0168918847106
0.0320316270987 0.0298245242455 0.0168952671469
0.0320173439818 0.029785817222 0.0168986660553
0.0320707836468 0.0297472791498 0.0169020287786
0.0322319385161 0.0297087817763 0.0169054876671
0.0319462776867 0.029670422757 0.0169088736797
0.0318935654126 0.029632062704 0.0169122964082
acc = 0.986198989899
0.0319486992899 0.0295937080278 0.0169156980018
0.0318995655763 0.029555493826 0.0169188431402
0.0317910177261 0.0295172536311 0.0169222520509
0.0316985307758 0.0294789438602 0.0169256452161
0.0316055818244 0.0294407809029 0.0169290538008
0.0315284180176 0.0294026305775 0.0169326447013
0.0316042207088 0.0293645528859 0.0169360762369
0.0316065983133 0.0293267438157 0.0169393969265
0.0316846205667 0.0292888263023 0.0169427238995
0.0316236642655 0.0292510600543 0.0169460692257
acc = 0.986198989899
0.0316485165805 0.0292133411579 0.0169493530691
0.0315956617737 0.0291756843558 0.0169525029169
0.0314023773124 0.0291380211711 0.0169558222995
0.031271984602 0.0291004064803 0.0169592315362
0.031410468736 0.0290630553849 0.0169625491183
0.0310227028218 0.0290256226032 0.0169658933952
0.0311120453322 0.028988053541 0.0169692480254
0.0310047837595 0.0289506459329 0.0169725287178
0.0312120738377 0.0289134464102 0.016975887691
0.030907567963 0.0288761222176 0.0169792141082
acc = 0.986198989899
0.0307792853719 0.0288388307641 0.0169825902426
0.0311490302005 0.028801739725 0.01698586933
0.0310843687753 0.028764750793 0.0169890725675
0.0307424962055 0.0287277048795 0.0169923536386
0.0307620421797 0.0286906217473 0.0169956591415
0.0305905656454 0.0286534805937 0.0169989554863
0.0307364282757 0.0286164164419 0.0170022019092
0.0306801701058 0.0285795018108 0.0170054878667
0.0308702477627 0.0285429922212 0.0170086974526
0.030744953646 0.0285063806021 0.0170119891843
acc = 0.986198989899
0.0305356531683 0.0284699450309 0.0170153106408
0.0306308894542 0.0284333788138 0.0170186571901
0.0306830856328 0.028396965821 0.0170219484624
0.0303535464903 0.0283606409033 0.0170251801051
0.030525262778 0.0283243250971 0.0170284730755
0.0305749977132 0.0282880451282 0.0170317978753
0.0304150590456 0.0282517664786 0.0170351448003
0.0301812326039 0.0282153349121 0.0170383904999
0.0303793552052 0.0281792270765 0.017041791426
0.0304594804409 0.0281433559023 0.0170450399754
acc = 0.985998989899
0.0301532057673 0.0281073047655 0.0170482625316
0.0301023108295 0.0280712927412 0.017051523691
0.0302601665972 0.0280353983523 0.0170547489294
0.0302950559277 0.027999512547 0.017057963023
0.0299269753788 0.0279637916697 0.0170611971896
0.0300155065861 0.0279280403008 0.0170644976571
0.030218302918 0.0278925337053 0.0170676982434
0.0300718849183 0.027857173318 0.0170709483729
0.0300002313623 0.0278215923595 0.017074294708
