tot_loss, c_loss, reg_loss

0.336835513612 0.13694976223 0.128546632441
acc = 0.954896969697
0.204320255208 0.129837689549 0.114444426683
0.167603506769 0.123469415133 0.109160998786
0.146835487125 0.117554475789 0.105226421058
0.131711206685 0.111977629165 0.101417819522
0.12079567497 0.10661327187 0.0976033769796
0.111697755307 0.101429611382 0.093664418223
0.105251772578 0.0964545856292 0.0902882088721
0.0983603703106 0.0916742841279 0.0865722120802
0.0934974763294 0.0870596813038 0.0833371856064
0.0891620093832 0.0826671717688 0.0802502671132
acc = 0.9814
0.0858786773309 0.0785008739059 0.0775545105462
0.0821583992615 0.0745362322032 0.0746780037507
0.0788986776148 0.0707725894327 0.0720269752418
0.0759464054803 0.0671924014141 0.0695284316068
0.0732418511063 0.063795443556 0.0671722137059
0.0707705142846 0.0605823358024 0.0649642995621
0.0684712030366 0.0575458217909 0.0628852023495
0.0663426198003 0.0546764773689 0.0609274086108
0.0643564643525 0.0519676949394 0.0590817760924
0.0625084548257 0.0494123841946 0.0573437965413
acc = 0.9827
0.06075490995 0.0470007472361 0.0556946187591
0.0591347901896 0.044727813229 0.0541497934548
0.0576117953658 0.0425868750488 0.0526896886341
0.0561664167481 0.0405696186423 0.0513084277697
0.0548155754308 0.0386684472548 0.0500046963183
0.0535485980784 0.0368783709345 0.0487748671137
0.052347357745 0.0351937508645 0.047611533093
0.0512139900153 0.0336078386195 0.0465103311278
0.0501493132176 0.0321149651706 0.0454700187532
0.0491392089675 0.0307095856561 0.0444848591524
acc = 0.9837
0.0481778572251 0.0293867202134 0.04354975249
0.047278033408 0.0281414946169 0.0426657529672
0.0464293745471 0.0269716150531 0.0418352012895
0.0456168221744 0.0258701417502 0.0410402863038
0.0448518489612 0.0248332612558 0.040290331499
0.0441280307372 0.0238582323678 0.0395814028879
0.0434426678283 0.0229396206948 0.0389082661457
0.0427936890225 0.0220756148951 0.0382728552818
0.0421738422724 0.0212627011848 0.0376661875471
0.041596683301 0.0204976015259 0.0370964032039
acc = 0.9837
0.0410448907316 0.0197776912091 0.036555019673
0.0405256917203 0.0191007878197 0.0360430607324
0.0400302953149 0.0184643044168 0.0355573110345
0.039555946334 0.0178644286344 0.0350939526471
0.0391123827112 0.0173000865709 0.0346562237913
0.0386858955522 0.0167692937298 0.0342403293587
0.0382905414701 0.0162694541613 0.0338485278438
0.0379072097999 0.0158004494011 0.0334762035
0.0375500706521 0.0153593316379 0.0331223852312
0.0371957553426 0.0149434476548 0.0327808256013
acc = 0.9834
