tot_loss, c_loss, reg_loss
0.0120256365929 0.140775149862 0.00926185677449
0.0119688856431 0.14077528961 0.00925815805327
0.011802407112 0.140775339728 0.00925452984714
acc = 0.986198989899
0.0118171225488 0.140775310596 0.00925065730698
0.0119706929258 0.140775200377 0.00924685281081
0.0118157239165 0.140775104985 0.00924287095666
0.0117609060012 0.140775046597 0.0092388036428
0.0117731545586 0.140774736603 0.00923530608726
0.0118946473859 0.140774522225 0.00923150880107
0.0117882742221 0.140774624348 0.00922758716624
0.0119076077733 0.140774613097 0.00922370007883
0.011768102517 0.140774668927 0.00921989723264
0.011734997464 0.140774388139 0.00921608884974
acc = 0.986298989899
0.0118386607633 0.140774168372 0.00921218533069
0.0117291521234 0.140774169862 0.00920845600466
0.0118937357515 0.140774007986 0.00920471458385
0.0118824209832 0.14077395228 0.0092010492521
0.01173792277 0.140773935119 0.00919751650188
0.011678694499 0.140773902213 0.0091940249068
0.0118287220628 0.140773876905 0.00919043369591
0.0116967624643 0.140773998201 0.00918647001032
0.0114478709688 0.140773850456 0.00918273249952
0.0116727079203 0.140773486694 0.00917898688465
acc = 0.985798989899
0.0119946499852 0.14077357923 0.00917540100403
0.0118236112176 0.140773886194 0.00917166404892
0.0118008055817 0.140773903628 0.00916782676553
0.0115782748023 0.140773654009 0.00916414808637
0.0116694268802 0.140773312872 0.00916047826254
0.011664969859 0.140773084189 0.00915680114335
0.0116676775475 0.140773053939 0.00915304473757
0.011951600428 0.140773052474 0.00914932212016
0.0116673519198 0.140772916103 0.00914563997649
0.0115512780116 0.140772691468 0.00914198695372
acc = 0.985898989899
0.0117164436169 0.140772511537 0.00913839301094
0.0116815974781 0.140772369181 0.00913452372731
0.0116283312036 0.140772147129 0.00913089020799
0.011534817804 0.140771889016 0.00912729135249
0.0115957312193 0.14077168261 0.00912365143963
0.0116844410822 0.140771442105 0.00912037061527
0.0116007363113 0.140771152029 0.00911692714008
0.0116694851484 0.140771014293 0.00911331427128
0.0117962683551 0.140770851995 0.00910969388671
0.011663564903 0.140770773912 0.00910611990684
acc = 0.986298989899
0.0116325147621 0.140770602152 0.0091024473263
0.0116681920628 0.140770431211 0.00909871099982
0.011646930684 0.140770126233 0.00909512015991
0.0115317673717 0.1407699127 0.00909158799797
0.011749510197 0.140770042042 0.00908798540166
0.0113766129067 0.140770048176 0.00908451802097
0.0114709173469 0.140769689778 0.0090809747049
0.0114466831383 0.140769498497 0.00907742986611
0.0116761659163 0.140769416591 0.00907401103837
0.0114539070039 0.140769097755 0.00907049665383
acc = 0.985998989899
0.0113227798495 0.14076877286 0.00906700309366
0.0116744627167 0.140768522993 0.00906341589366
0.0116685905152 0.140768436914 0.00905978863593
0.0113617791298 0.140768034781 0.00905626440421
0.0113406927604 0.140767583922 0.0090527522238
0.0113316609602 0.14076698872 0.00904918250162
0.0114980085148 0.140766454314 0.00904555560245
0.0114375928743 0.140765984754 0.00904204011429
0.0116785860745 0.140765902499 0.00903842890169
0.0115886034273 0.14076572756 0.00903495091479
acc = 0.985798989899
0.0114609675575 0.140765601074 0.00903145247605
0.0114863516934 0.14076530988 0.00902809726385
0.0115926105607 0.140765284126 0.00902471023612
0.0112898662795 0.140765220399 0.00902124658537
0.0115070539946 0.140765229166 0.00901786191079
0.011641474315 0.140765058572 0.00901461499433
0.0114651189139 0.140764774332 0.00901133457354
0.0113467729542 0.140764306088 0.00900785475659
0.0115396621078 0.140764171183 0.00900465342216
0.011600370955 0.140764186904 0.00900132179881
acc = 0.985898989899
0.0113772941334 0.140764008984 0.00899796832974
0.0113532879995 0.140763637424 0.00899464180848
0.0114839716194 0.140763556659 0.0089913380472
0.0115296146149 0.140763362398 0.00898803120013
0.0113632687119 0.140763228908 0.0089845857614
0.0113922017611 0.140763110891 0.00898117418401
0.0115877464289 0.140763253818 0.00897783749582
0.0114381053718 0.140763282056 0.00897452911672
0.0115095116307 0.140762931903 0.00897135147514
