tot_loss, c_loss, reg_loss

0.588209028219 0.138799535731 0.0465664541908
acc = 0.943590909091
0.382288336083 0.135334409798 0.0496244316424
0.332753683676 0.132026401286 0.0499728211015
0.303397707914 0.128846201748 0.0495630054859
0.282316406767 0.12578119304 0.0488098841595
0.265984247774 0.122818184781 0.0479182084153
0.25223929368 0.119948277362 0.046950618426
0.2402511247 0.117166586916 0.0460342044135
0.23259901536 0.114466040581 0.0450881427775
0.222603682602 0.111847152375 0.0443353405719
0.214611669158 0.109299551013 0.0436732646575
acc = 0.978298989899
0.207193198403 0.106822625349 0.042987868432
0.200923548887 0.104418844817 0.0423321181101
0.195891567692 0.102081907863 0.0417550193394
0.188355321859 0.0998097264518 0.0413028049221
0.183682340433 0.0975950523963 0.0408031221231
0.179100652635 0.0954423064863 0.0403234127971
0.174386847938 0.0933505642538 0.0399106519669
0.170335067908 0.0913139203688 0.039449179098
0.166205437134 0.0893278613562 0.0390549120804
0.162755737826 0.0873940931261 0.038701081071
acc = 0.981398989899
0.158170975298 0.0855142607043 0.038402307493
0.155695491321 0.0836830475057 0.0380687501592
0.152241138505 0.0818959894031 0.0377651695348
0.149085832089 0.080156219701 0.0374586048101
0.145057727024 0.0784644886727 0.0371945832049
0.142724133022 0.0768157300477 0.0369005037285
0.139267487203 0.0752057289456 0.0366619166546
0.137874360681 0.073638467292 0.0363487525408
0.134936834238 0.0721108805637 0.0360915692771
0.131586549679 0.0706196134786 0.0358789494385
acc = 0.9827
0.129618222726 0.0691636569798 0.0356838517574
0.127395146787 0.0677451931809 0.0354464014371
0.124535559478 0.0663643936565 0.0352670771194
0.123107899899 0.0650170333063 0.0350164291201
0.121247642413 0.0637036389485 0.0348379974874
0.118689151766 0.0624247082695 0.0346854636259
0.117027419421 0.0611755786526 0.0345066182998
0.114581343991 0.059954285572 0.0343316210868
0.112349827799 0.0587626836325 0.0341133229497
0.110972639024 0.0576036645658 0.0339537161775
acc = 0.9846
0.108773164116 0.0564702540388 0.033814724721
0.108188616534 0.055363536831 0.0336594255765
0.106235642495 0.0542878225322 0.0335162615466
0.104390031472 0.0532360100125 0.033384114181
0.101921356233 0.0522079504405 0.0332130689733
0.101487719615 0.0512037052214 0.0330108458735
0.100115638313 0.0502248537354 0.0328872995203
0.0987154587855 0.0492710947307 0.0327087571907
0.0973825913047 0.0483408018512 0.0325368860116
0.0957502896339 0.0474326448267 0.0324439671698
acc = 0.983798989899
0.0943255815282 0.0465437830612 0.0322936865253
0.0935356394574 0.0456783397744 0.0322036647114
0.0923289609328 0.0448333609849 0.0320793387666
0.0905256226286 0.0440037009244 0.0319573193726
0.0892936306571 0.0431946097687 0.0318180408825
0.088201222308 0.0424057002862 0.0316632524381
0.087757861428 0.0416363935918 0.0315542823325
0.0869168824454 0.0408865752568 0.0314364562432
0.0852529237419 0.0401540692026 0.0313415317982
0.0845555236936 0.0394400546638 0.0312101616679
acc = 0.9849
0.0838028204069 0.0387409243919 0.0310967693261
0.0828635556002 0.0380591609019 0.0309672808927
0.0813889276981 0.0373913901982 0.0308764955774
0.080648521098 0.0367404198088 0.0307919090365
0.079780876115 0.0361040809626 0.0307071377058
0.0797030893217 0.0354846554995 0.0306224878132
0.0778057091186 0.0348789012432 0.0305488047159
0.0772909985607 0.0342858737521 0.0304445716304
0.0765509973342 0.0337045846569 0.0303575776486
0.0755348066861 0.0331356263037 0.0302454411114
acc = 0.9849
0.0747378754864 0.0325803585288 0.0301610482701
0.0735759648867 0.0320352145657 0.0300516559898
0.0730681983257 0.0315037837376 0.0299877155758
0.0723480605769 0.0309842530731 0.0299035012598
0.0720585770532 0.0304766745741 0.0297967385718
0.0711816371977 0.0299803649168 0.029708791816
0.070405336308 0.0294989391603 0.0296315545682
0.0699723146297 0.0290268146774 0.0295430398795
0.0693215842421 0.0285667792925 0.0294874715495
0.0683239952413 0.0281148685173 0.0294070548254
acc = 0.9854
0.0671875484536 0.0276708118773 0.0293140376794
0.0669777699187 0.0272353694371 0.029199754366
0.0664039297029 0.0268127556549 0.029091489343
0.0663884243928 0.0263997126836 0.0290267470727
0.0653729667577 0.0259958103982 0.0289865384965
0.0649430127007 0.0255999995054 0.0289210312348
0.0646704476699 0.0252131581306 0.0288391330745
0.0638500387594 0.0248348109548 0.0287725265883
0.0629874591095 0.0244651884958 0.0287328574837
0.0625610890053 0.0241024135488 0.0287003589484
acc = 0.9845
0.0620298910389 0.0237454430045 0.0286189661361
0.0614960941362 0.0233957168367 0.0285038803611
0.0614678734789 0.0230558962096 0.0284325006915
0.060694364806 0.0227252218531 0.0283690021963
0.0600183956015 0.0224002952687 0.0282946377682
0.0602988604022 0.0220831307893 0.0282215581648
0.059914702146 0.0217722726582 0.0281562922429
0.0590198980769 0.0214687634477 0.0280727823606
0.05885238396 0.0211710206823 0.028013026823
0.0578970391427 0.0208803364883 0.0279793726653
acc = 0.9851
0.0573364382237 0.0207218756216 0.0279534961532
0.0572390182254 0.0206925902329 0.0279215811038
0.0568289957133 0.020663260622 0.0278890326122
0.0568581588318 0.0206339602793 0.0278545504746
0.0565779320399 0.0206048641447 0.0278207094222
0.0564365508656 0.0205758303652 0.0277905845239
0.0566338995906 0.0205471026649 0.0277633521861
0.0565196917765 0.0205183093467 0.0277330215617
0.0564434505254 0.0204893177717 0.0277056368037
0.0568054112357 0.0204606272498 0.0276796508115
acc = 0.9866
0.0563762404273 0.0204319958637 0.0276538171557
0.056481099433 0.0204032496922 0.0276304628265
0.0561125685461 0.0203746274797 0.0276097641885
0.0563003714196 0.0203460158563 0.0275870701857
0.0557851368623 0.0203174868381 0.0275636824655
0.0561367991318 0.0202891744549 0.0275442690775
0.056289670784 0.0202607838716 0.0275236195512
0.056181570664 0.0202324655124 0.0275003350371
